id,key,mode,time_signature,danceability,energy,loudness,speechiness,acousticness,instumentalness,liveness,valence,tempo
5l0F6oCsl8HeDpod8S9tDh,1,1,4,0.566,0.693,-5.009,0.241,0.105,0,0.103,0.732,81.637
79PaeaCZXyeu2C5XeSBzIv,9,0,4,0.7,0.735,-2.356,0.0576,0.00907,0,0.764,0.349,124.058
1CVAENDG5VY05pEHh0ViXL,0,1,4,0.702,0.614,-4.385,0.0786,0.134,0.00391,0.173,0.047,155.173
74wpYGsVh2J13iAmmg1Uln,9,0,4,0.698,0.707,-3.778,0.114,0.284,0,0.177,0.413,155.009
3ddFdBlBbu15hcJmEK0tLd,2,1,4,0.772,0.879,-3.423,0.0395,0.0219,0,0.148,0.431,139.972
16Of5hPEODN84py9a7lCUl,0,1,4,0.78,0.852,-1.333,0.176,0.0258,2.7e-06,0.183,0.523,141.03
23dwrzeJtEEGl2U4CPWSor,10,0,5,0.545,0.975,-3.193,0.454,0.17,0,0.145,0.609,123.906
5CJD51sC5P3Nf4U3D7AVc3,7,0,4,0.796,0.603,-6.838,0.0502,0.395,0.00166,0.105,0.431,99.989
4mqsYvyMATKLBPwRd3xGnM,8,1,4,0.71,0.742,-4.46,0.0744,0.0497,0,0.4,0.474,81.05
701RVIizxCUMCO92CfcPby,1,0,4,0.388,0.558,-7.476,0.0707,0.471,0.155,0.135,0.162,163.911
5kUMB8d7Xa6X7VNe8qTY9k,8,0,3,0.522,0.592,-2.982,0.0344,0.0348,0,0.365,0.256,135.88
0UkwC42VMGkQzbp1KtQXUh,11,1,4,0.636,0.546,-4.999,0.0435,0.0221,0.0054,0.134,0.148,92.022
4wg1OxXVLkdKwn441oRhXC,1,1,4,0.889,0.65,-7.112,0.0654,0.0041,0.0116,0.0657,0.491,128.017
4ZuwHweb7uNQmyoheRrdEy,8,0,4,0.8,0.527,-8.815,0.123,0.0618,0.788,0.175,0.0517,127.97
7l5oLpnhAk3CZwYp2nsXLx,5,1,3,0.499,0.522,-12.656,0.057,0.172,0.876,0.0992,0.0366,127.971
7viHsuVHPpRJRXxaNoWW67,11,1,3,0.623,0.661,-10.95,0.0407,0.00807,0.932,0.114,0.0944,128.016
5ItsigUl8EZKgECyY13DnK,9,1,4,0.78,0.679,-14.133,0.0629,0.000281,0.895,0.103,0.0302,123.036
6Bi0nli6fpQFDv7tl2gkqX,2,1,4,0.802,0.673,-10.593,0.0583,0.00025,0.839,0.0734,0.181,126.018
4KaoMfV8MGSlNz2Xlw0qUY,4,1,4,0.857,0.658,-12.126,0.0819,0.146,0.93,0.0801,0.116,120.002
1q9mqrdbKVygpM3krt3bCm,1,1,4,0.724,0.627,-6.058,0.0369,0.0508,0.223,0.0867,0.0657,92.004
7eNF3i7lHKtRwlvMfbNu9M,6,1,4,0.744,0.727,-5.163,0.0877,0.0499,0,0.186,0.596,120.105
2wVDWtLKXunswWecARNILj,3,0,4,0.751,0.642,-5.165,0.087,0.0861,0,0.0953,0.388,95.045
618BQobGgCfEwwAph3vyNe,8,1,4,0.453,0.909,-5.897,0.0628,0.000686,0.000702,0.105,0.521,157.88
4Bi2qsF5AWin93USPh5fQK,6,1,4,0.627,0.635,-8.584,0.0328,0.000347,0.00131,0.088,0.254,90.009
30UNAz40wbR8CnLMZkCLe7,8,1,4,0.432,0.392,-9.519,0.0462,0.597,0,0.0937,0.328,129.12
2cOE7d35PyfAh9M7DglPk0,0,0,4,0.405,0.62,-6.806,0.142,0.0419,1.38e-05,0.108,0.48,195.881
1Zb2IWOphlbQzmqtEPIl8N,0,1,4,0.366,0.356,-15.685,0.0417,0.576,0.854,0.142,0.128,113.071
2WOGeyUShNl2r9ENGwcqaS,0,1,4,0.603,0.573,-11.686,0.0684,0.105,0.841,0.113,0.108,149.64
76IBYw2n9SDS4up7BHCoJV,7,0,4,0.17,0.0479,-17.161,0.0347,0.856,0.782,0.328,0.039,87.714
1NDXr8jNSb1j2HLDfe8KF8,9,0,5,0.244,0.00645,-38.216,0.0358,0.917,0.921,0.0941,0.038,67.998
7KeVY6IglCUMFAg1kMjaT3,11,1,4,0.496,0.148,-19.195,0.0367,0.768,0.817,0.673,0.269,126.733
3xqr9dXk7U5FdDt2zT75Rr,5,1,3,0.232,0.431,-13.788,0.0387,0.262,0.779,0.18,0.0553,106.761
2rJHxF63vHTbXB6jzdbAIP,8,1,4,0.434,0.0194,-27.787,0.053,0.926,0.673,0.214,0.253,77.966
2f68jEHRr3KCWHREzRXC9Q,5,1,3,0.312,0.257,-14.931,0.0346,0.754,0.915,0.42,0.417,158.434
0xROJhFIPftpcSB86up3sQ,0,1,3,0.381,0.0177,-25.78,0.0371,0.943,0.442,0.147,0.0762,76.261
7doXeRN1AS9PtdBkJxkZlR,1,1,4,0.517,0.0676,-25.292,0.0587,0.975,0.57,0.125,0.167,137.272
1lhWaJn2EIvlih3M03EWoC,4,0,0,0,0.799,-9.355,0,0.00715,0.689,0.271,0,0
1P3Ub7FnuwzlXJpKzJ8nDI,7,1,4,0.742,0.323,-17.376,0.0693,0.0225,0.882,0.0392,0.0772,96.849
20h5Oqn4eQjgAPv6yVLKu3,0,0,4,0.687,0.217,-15.171,0.0495,0.895,0.836,0.102,0.144,121.021
7jmc334Y4VdqEGGVFyLm7q,10,1,4,0.596,0.81,-10.332,0.0398,0.00212,0.831,0.0906,0.804,124.018
0Qf4N0lE5uuuuqS5Qhis9z,6,1,4,0.154,0.0326,-28.761,0.0361,0.912,0.963,0.494,0.0394,83.314
4EsXwFmbKpaDbyU1UQy0Jv,5,1,4,0.396,0.226,-18.57,0.0341,0.868,0.934,0.0899,0.0878,98.476
2rLHsu8UOzXLncQHHrGCbt,5,1,4,0.487,0.308,-17.971,0.0804,0.935,0.913,0.113,0.0343,136.172
4cdbwU60ImCRjmIocAvsWe,10,1,3,0.149,0.00652,-26.678,0.0358,0.808,0.0305,0.0964,0.0615,83.694
2sXF7ze2wmgmuM0ElOyvlm,4,1,1,0.17,0.00268,-38.794,0.0416,0.98,0.425,0.136,0.0394,127.817
1GtBbLHZz9eXhsZZvDcp4Z,5,1,3,0.124,0.012,-33.904,0.0422,0.843,0.765,0.124,0.0347,79.94
5xuqpXhVjQ0aWFxWUgkDNH,6,0,5,0.262,0.412,-12.254,0.0554,0.253,0.882,0.391,0.142,71.437
4LVhKG69nawPqfEKzck171,7,0,1,0.106,0.0924,-22.779,0.0393,0.833,0.378,0.049,0.0348,90.422
6OHDrUa0HARP3yrqjJXtCA,4,0,4,0.442,0.252,-18.482,0.0465,0.813,0.879,0.457,0.13,131.009
2iFdasqUKqfPS1ojYe3yFn,0,1,3,0.224,0.199,-14.399,0.0394,0.775,0.74,0.0918,0.0605,68.645
0uDSUZxJ3LDcBJaFhnRXq6,9,0,3,0.263,0.427,-10.545,0.0418,0.906,0.784,0.161,0.0678,131.369
3Z5ZsSzgaKW76IhdoPkkMn,9,0,4,0.149,0.0398,-19.454,0.0456,0.939,0.895,0.257,0.0343,65.355
6xK83wDNnECOSXOnG3P1Gn,1,1,4,0.252,0.285,-12.326,0.0374,0.907,0.799,0.146,0.0934,130.761
6Fw9o4BNsNdn8bLmFBRWFI,0,1,4,0.118,0.0068,-28.182,0.0415,0.965,0.894,0.0732,0.0402,69.62
2D37IwWd1HVm2wEoWxJ9NF,2,1,4,0.532,0.636,-11.704,0.0294,0.00177,0.822,0.327,0.685,77.492
6oNk3mLo5WOjtoD1Qcj9Nd,6,1,5,0.246,0.0251,-29.797,0.0462,0.853,0.867,0.105,0.0317,50.498
3QYutome7UCpMUoSdc3M2L,5,0,4,0.269,0.232,-13.692,0.0365,0.534,0.547,0.0926,0.152,130.789
59umldOdegg8iQGFbtFX0Y,0,0,4,0.645,0.522,-8.736,0.0371,0.0658,0.833,0.113,0.308,98.006
6yR81wBMAwYFiq1HdxbvGv,2,0,4,0.531,0.956,-3.727,0.109,0.0191,3.48e-06,0.0738,0.629,160.036
0I6syWcqSUsZ3sXJEOIGsj,0,1,4,0.662,0.743,-6.427,0.159,0.0138,4.65e-06,0.0613,0.388,183.965
5mSaZCT5XfCw9zm5JTfOJf,1,0,4,0.693,0.748,-7.44,0.111,0.00212,0,0.111,0.141,125.093
5payZkOrTOvb49t9KXzj8R,8,0,4,0.701,0.637,-7.615,0.263,0.0134,0,0.135,0.674,121.858
2BSmFdJibi06a831uIeGNA,1,0,4,0.689,0.637,-7.921,0.0331,0.00506,0,0.166,0.287,111.005
5o4Kal1PbEg8VbVjDoCx80,4,0,4,0.449,0.684,-7.309,0.219,0.000397,0,0.366,0.304,122.935
0mPyFaopXPRRskMn6kCHMY,1,0,4,0.779,0.658,-8.601,0.3,0.0382,0,0.11,0.653,140.088
4RxrKuTfREQe3jQeFJhe2C,9,1,4,0.955,0.468,-9.835,0.484,0.00742,4.6e-05,0.104,0.304,129.921
3jSGObGWxXcUm57IAPL7Ha,6,0,4,0.651,0.686,-9.116,0.0787,0.00268,0,0.217,0.568,118.927
7l1fm0UKbQEGH1ZVfPqEdH,1,1,4,0.876,0.546,-7.918,0.371,0.0108,0.000896,0.139,0.628,150.956
09Sur58yMq06eaVjCVmIe4,1,1,4,0.725,0.605,-6.701,0.121,0.00353,0,0.101,0.544,120.986
3nSsY9326gmwCXwBZejY16,11,0,4,0.676,0.732,-5.851,0.154,0.0429,0,0.0908,0.484,140.092
68UWN5EeBx7woMamuPHzjr,6,0,4,0.636,0.662,-7.574,0.447,0.0108,0,0.0555,0.553,124.726
5IZxbxj4ofYwordsZw5Cia,8,1,4,0.659,0.655,-8.375,0.315,0.00148,0,0.255,0.676,178.188
02P55QN8PfzXnAK92rhM8I,8,1,4,0.779,0.835,-6.156,0.334,0.13,0,0.0778,0.769,151.98
3Kue2rPAuTOgM88kF6ca13,10,0,4,0.775,0.533,-7.242,0.45,0.119,0,0.0963,0.476,160.052
5Tn7s5UqaUNfal5IUUUOWU,8,0,4,0.724,0.645,-7.785,0.169,0.00307,0,0.113,0.623,126.958
0XHovlbxkl96N3hWBZ6Mh8,10,1,4,0.768,0.815,-6.658,0.206,0.441,2.17e-05,0.189,0.751,131.947
79BfaYJzuQbcRupNKVGXVR,4,0,4,0.827,0.623,-6.199,0.35,0.0193,0,0.0589,0.357,131.904
5qHvzMzqXrXeL7e5epwog2,1,1,4,0.615,0.586,-7.675,0.157,0.000265,0,0.08,0.37,136.927
5cS0Olj3WZDPU697dAaT3A,11,0,4,0.689,0.795,-6.515,0.188,0.0521,0,0.0996,0.634,137.971
3Wd4TwCcDv6TToTAA2caZZ,4,0,4,0.53,0.731,-6.867,0.181,0.000529,0,0.107,0.173,126.976
5K59YTZ8u12zJbvrpOFLgS,4,1,4,0.655,0.471,-8.841,0.0585,0.614,7.59e-05,0.149,0.219,86.95
1ydOxBgLmEMfWffu6t4H5x,8,1,4,0.827,0.613,-5.34,0.0621,0.366,1.25e-05,0.093,0.747,137.96
5uilW4SoCOzwDl15VwjBTS,8,0,4,0.685,0.357,-10.917,0.0717,0.416,0.0026,0.107,0.282,163.993
6Bj7YMaUIVSo0UX88op74e,0,1,4,0.762,0.641,-8.779,0.0425,0.0946,1.11e-05,0.346,0.474,143.968
2YyvWje3cEYyqgYhNUIaBJ,7,1,4,0.689,0.679,-5.893,0.0517,0.195,0.00111,0.224,0.475,149.972
3ri08lx68DvAbQuqLuZoFM,0,0,4,0.811,0.619,-4.744,0.133,0.407,0,0.0716,0.431,103.043
1AMESvSEC31CGjMhO0nqZy,7,1,4,0.908,0.644,-7.964,0.0429,0.0667,3.24e-06,0.123,0.955,100.401
42BGvcz44ghMrHv4xZWO6n,0,1,3,0.769,0.482,-8.312,0.05,0.017,0.181,0.184,0.182,127.456
1EaVXnEDuHwLdVPn89djkq,8,0,4,0.62,0.768,-5.681,0.103,0.0328,0.0599,0.225,0.748,172.09
17ioUA0eDpp2LJoobfG50P,9,1,4,0.702,0.812,-4.337,0.0275,0.0363,0.0317,0.244,0.338,98.026
6DFhVdvfs4szSxn0gV2rW8,11,0,4,0.575,0.456,-9.084,0.0282,0.087,0.00404,0.22,0.088,112.781
3uJikLX52DjhpaIMA4QzBq,2,1,4,0.618,0.6,-6.63,0.0431,0.00154,0.00264,0.0949,0.355,89.915
36BT92IurMTjAVK2srXXXY,1,1,3,0.534,0.748,-5.611,0.189,0.00661,0.00691,0.0953,0.575,118.728
0dOh6yyqVSkV7qIVLwunX0,4,0,4,0.625,0.573,-7.51,0.0329,0.635,0.000651,0.151,0.257,85.028
5oOO42y8bCmkkgqXtY3lkg,7,0,4,0.68,0.538,-7.144,0.0285,0.736,0.00485,0.11,0.467,139.982
75uVVeL56TQw6y1pDyikPo,6,1,4,0.728,0.36,-11.564,0.0687,0.512,0.00545,0.1,0.236,81.927
1rCcsYnmqbMYdkG7kS9GC5,1,1,4,0.574,0.728,-4.777,0.062,0.0161,1.42e-06,0.0851,0.266,125.047
5MSOM0Bz3OJrC0UBy3H62G,1,1,4,0.547,0.462,-6.04,0.308,0.0972,5.29e-06,0.0933,0.16,111.524
2ZJaX8qLEJf1sgZpiEFxT1,2,1,4,0.769,0.507,-6.007,0.213,0.45,0,0.148,0.473,102.015
0yhlN8NHDBOHI2Ag1NYuEG,9,1,4,0.518,0.692,-6.781,0.0444,0.0902,0,0.343,0.335,139.967
0W7KIc2GSB9suYQAaMZ9rF,8,1,4,0.561,0.717,-5.719,0.0381,0.458,0,0.138,0.454,79.993
5SVARIypUactzhS79rk6x8,2,1,4,0.572,0.718,-6.372,0.0336,0.114,0.000106,0.402,0.284,123.995
2xMi9GG2hWkjgtgxfv1pSR,7,1,3,0.272,0.466,-7.79,0.0297,0.53,0,0.119,0.277,82.514
1A1JXSMsVOrPe2UV3PNhHl,7,0,4,0.538,0.722,-7.105,0.0406,0.00748,0,0.0964,0.213,119.985
7BAUDW6RQ8XfRCjmJ9HypC,5,1,4,0.432,0.566,-7.928,0.0298,0.0188,8.09e-06,0.103,0.344,77.062
22zRzwWJp3gfM1O00CsRGm,3,0,4,0.525,0.562,-6.819,0.0302,0.215,4.01e-05,0.0902,0.141,90.044
5Dxz0gviDnCbziOTTGIyxo,10,1,4,0.464,0.483,-7.856,0.0292,0.594,0,0.126,0.44,147.674
2zpcDiFVgJ53BeMuJK40aX,1,0,4,0.562,0.729,-7.262,0.0407,0.138,0,0.269,0.311,121.962
4g6OlKaGZMA0MrGmMFskD1,5,1,4,0.425,0.449,-7.076,0.0322,0.377,0.00155,0.118,0.11,135.576
4vkeAHQBXmUTgMOfaT94CR,10,1,4,0.54,0.708,-6.396,0.0387,0.365,0,0.153,0.413,141.979
4XgmydIOGor2MLi5a7CEYa,8,1,4,0.369,0.224,-12.554,0.0347,0.856,5.49e-06,0.112,0.227,129.926
2lsNspSyVQDKyWnyMuPxZE,11,1,4,0.722,0.163,-11.022,0.0358,0.894,0,0.123,0.318,110.719
2oGprSC13qf6z69Z0LHi5t,11,0,4,0.573,0.87,-5.496,0.154,0.253,0,0.0522,0.376,97.885
7tGimbqfYX54WnONkqzHm0,0,1,4,0.677,0.84,-7.314,0.0563,0.501,0,0.105,0.897,150.008
2FYnwKtYoxFuL0lVH57yfG,2,1,4,0.649,0.501,-7.107,0.0316,0.181,0,0.135,0.619,81.974
0yLrdldrWbq8U4A5ilvF6g,7,1,4,0.745,0.64,-6.095,0.0342,0.316,6.71e-06,0.0804,0.899,101.025
45B48jc5JZp7yLZdVGjJSo,10,1,4,0.693,0.597,-5.051,0.0256,0.359,0,0.152,0.582,120.006
4nK7qsMGJMiuXQ1znFrA2H,0,1,4,0.678,0.815,-6.671,0.0523,0.327,2.33e-06,0.256,0.326,80.974
34lhIb4fwygOoHtR2G7k7R,2,1,4,0.51,0.724,-8.07,0.0461,0.444,1.29e-06,0.147,0.445,175.878
647NhgymHIEh2GpFRayMGm,4,1,4,0.696,0.496,-8.232,0.0462,0.196,2.83e-05,0.0871,0.48,79.998
3VpHhW058YNhFuaHbbjXA6,6,1,4,0.381,0.559,-7.508,0.0579,0.748,1.94e-06,0.531,0.426,161.034
4UKCxosI4GTWP7YV80JS9u,8,1,4,0.541,0.804,-6.444,0.0471,0.284,6.29e-05,0.709,0.543,140.628
7ramsuRnc706xxCeBSQJtQ,6,0,3,0.377,0.504,-7.546,0.0439,0.55,9.35e-05,0.72,0.285,131.032
1nXquMfUt3XgbCnVSgaM7F,1,1,4,0.5,0.926,-4.495,0.0496,0.171,6.45e-05,0.705,0.275,129.673
2bDi4gQA2mITGJBsBBZC0s,11,1,4,0.533,0.473,-6.08,0.191,0.874,1.05e-06,0.543,0.338,74.675
3AiGq2v4QiwXcwIfDj38Hr,11,1,4,0.412,0.695,-4.18,0.0341,0.66,0,0.841,0.299,91.953
7inAoTSHSDbJxeMMi6G5HF,6,1,4,0.286,0.89,-5.89,0.143,0.168,0.00169,0.226,0.246,175.438
0pohtuADv9aAqQ7KVDxa56,6,1,3,0.316,0.482,-7.923,0.0476,0.605,4.96e-05,0.142,0.287,78.353
478CcQt9iyivd9o1EDxTWc,8,1,4,0.44,0.313,-8.744,0.0506,0.689,1.15e-05,0.219,0.219,137.418
0Dxy4lf4lNM4OPSH7gs25S,11,1,4,0.52,0.773,-4.067,0.0285,0.618,1.94e-06,0.705,0.578,81.534
14gNcXEZp8oQte9THEqPJ8,4,1,4,0.355,0.565,-10.055,0.407,0.84,1.59e-05,0.201,0.135,84.561
59O0VJcvNObWBKnymlz7lS,10,1,4,0.626,0.664,-7.828,0.187,0.764,0,0.699,0.706,87.46
7I2DqEtlT3dcrx2x14YsoQ,11,0,4,0.582,0.749,-5.691,0.0384,0.00656,0,0.21,0.507,81.01
1naCVbpdTqnK0e9J2IFaA8,6,0,4,0.586,0.895,-5.223,0.117,0.00434,0,0.37,0.312,127.998
701uTq17mUIhfEQZVvY0B8,4,1,4,0.569,0.878,-5.234,0.0385,0.00774,0,0.368,0.527,116.983
4Czy1dC4QQytsp6U5uySHu,1,1,4,0.367,0.647,-5.822,0.0723,0.000851,4.56e-05,0.122,0.15,87.353
1QUF9KoHtU4ZzFp13XalSR,1,1,4,0.474,0.873,-5.206,0.0519,7.7e-05,0.153,0.0898,0.391,95.011
2ssH2Jdk3A8cEEnSIgrsEZ,0,0,4,0.595,0.905,-6.864,0.0827,0.00251,9.89e-05,0.6,0.183,94.991
7mKVwG4Ckukcw5mPtRiEU3,9,0,4,0.604,0.974,-4.811,0.12,0.000128,0.00614,0.0782,0.364,95.922
6ToDD6VxTm3zdx67WfaIPx,0,1,4,0.524,0.973,-4.464,0.163,0.00148,0.000828,0.849,0.625,148.019
0lIIJNdkaSCWV6SlF85O8P,9,1,4,0.516,0.778,-4.729,0.0987,0.0468,1.25e-06,0.298,0.552,79.428
1T09N0wsC82dsSoaDyPYwL,5,1,4,0.451,0.94,-4.169,0.165,0.000546,0,0.343,0.418,175.919
7pKRzDHcpErKK8M2cVqb8w,8,1,4,0.485,0.862,-5.214,0.0656,0.000326,0.591,0.212,0.404,151.931
3mXFA8eIOXiNpYe81uyWdV,9,0,4,0.637,0.779,-6.142,0.0387,0.0596,1.98e-05,0.205,0.678,149.95
3ldpm4A8IGUX5YbJ7PlzOJ,5,1,4,0.593,0.982,-4.091,0.191,0.000637,1.41e-05,0.0718,0.494,94.918
1oUkmWqaBxK5ijmMKZuNBi,11,0,4,0.514,0.978,-4.518,0.168,0.0001,0.101,0.271,0.259,139.96
7o55dWAVRN7w9Om0UepCwP,9,1,4,0.601,0.736,-6.283,0.185,0.127,0.0651,0.0383,0.255,73.028
0a4qBxDknKpmxdfA0MJ4lO,7,1,4,0.681,0.578,-6.966,0.0266,0.0355,4.3e-05,0.0878,0.533,117.915
0JWqhXZWac03JFnt6qafGG,9,1,4,0.687,0.734,-7.821,0.0369,0.032,0.000369,0.0515,0.786,118.865
5Xuqdg5YKspLi862bT13hp,5,1,4,0.572,0.932,-6.395,0.0442,0.00528,0.0371,0.0835,0.657,136.041
4pbO4YIjnPtGJce4qlHSL6,0,1,4,0.837,0.41,-11.797,0.0332,0.144,0.0152,0.141,0.793,120.385
0gvgO9wprV1bxtBh7QOwsE,9,1,4,0.555,0.607,-9.403,0.0439,0.008,0.0054,0.0968,0.526,151.886
5WLyTdKPldPGy25lTpmURT,7,0,4,0.433,0.292,-15.157,0.0307,0.859,0.00105,0.191,0.505,160.202
4fbwTO3DJ2qryMddov9RbB,9,0,4,0.684,0.638,-9.025,0.0312,0.365,0.0207,0.119,0.81,129.959
7BRMVjSXolblx6ZXliSaMl,4,1,4,0.74,0.465,-10.85,0.0325,0.253,0.0107,0.0927,0.682,114.959
3OKks9E1lZ0E8FOVMFZY49,2,1,4,0.643,0.655,-10.249,0.0255,0.213,0.000249,0.0462,0.878,124.731
3SeK5y5GP5fhw7r5PKCA2D,6,1,4,0.636,0.233,-16.488,0.0393,0.811,0.149,0.154,0.961,176.09
6U0NPtExZu3tKg8ZDozFxl,9,0,4,0.613,0.785,-11.856,0.0854,0.224,0.842,0.168,0.919,180.967
3MjvXLXwQKvY6ZRzXHal7D,10,1,4,0.734,0.529,-12.129,0.0293,0.405,0.00215,0.161,0.549,127.015
5nTnApD6zNvuHJe0fXU5Jg,5,1,4,0.615,0.689,-9.602,0.0297,0.0442,0.00704,0.278,0.736,131.824
1lnJ3iFyoxzL5jKlYgOMY1,3,1,4,0.701,0.758,-8.155,0.0328,0.365,0.0725,0.0615,0.853,125.761
3qoOu5YrvXbqyzOtmdneF8,10,0,4,0.71,0.747,-10.558,0.0482,0.0288,0.154,0.0741,0.618,125.376
7KNaPF03g5WMAy8PsaW57k,4,1,4,0.706,0.628,-9.446,0.0303,0.0219,8.58e-05,0.108,0.635,119.062
2dyCo0B5PvcbTcSpgZv51m,4,0,4,0.472,0.579,-10.533,0.131,0.265,0.0732,0.135,0.18,103.14
5dPwxUZTCFCI1okot98SEt,11,0,4,0.515,0.594,-11.435,0.0334,0.073,0.0524,0.123,0.379,102.767
0zXBl25ksnfGNkS6tgsMb2,2,1,4,0.583,0.62,-10.91,0.031,0.0154,0.0108,0.15,0.442,101.054
07Hx52VDE1d0ioKIrch9MF,5,0,3,0.413,0.679,-12.559,0.0478,0.21,0.00325,0.0805,0.968,161.679
2LUXZhj73mUFIFUOU56w9r,4,0,4,0.547,0.691,-11.127,0.0333,0.0206,0.393,0.0862,0.912,148.802
00Fboe8pNoWHLg1nn3e7Oi,7,1,4,0.614,0.668,-11.31,0.0268,0.105,0.116,0.109,0.873,137.003
58gin7AIJheIrPffOdiE1z,4,1,4,0.438,0.56,-8.756,0.0379,0.576,6.7e-05,0.139,0.567,74.564
0CldGTIQo0ZMeEqSWZ1WPa,0,1,4,0.703,0.576,-10.753,0.0432,0.0396,3.06e-05,0.102,0.633,89.793
0m8FPvtqX1SkWp2hgiXD8v,11,0,4,0.493,0.679,-12.521,0.0396,0.107,0.00228,0.116,0.563,141.84
4C6um1v4oCpbfBbZNTDry8,2,1,4,0.652,0.751,-8.541,0.0279,0.172,0.000258,0.203,0.922,99.355
3A8G7XKJfnzSHohNqIqiov,3,1,4,0.652,0.373,-13.994,0.0272,0.569,0.00263,0.312,0.457,92.234
4tQ0tZU5YNQSrwG1ayurdz,7,0,4,0.657,0.528,-9.755,0.0257,0.0249,0.0904,0.0713,0.873,125.802
1HBGbYHunfLYEnWGTi7NGG,0,1,4,0.767,0.66,-9.223,0.0381,0.0928,0.00596,0.0494,0.839,137.655
1zKpjObwEl01dSUDW2IysQ,0,1,4,0.69,0.578,-8.471,0.0277,0.111,0.000996,0.103,0.415,124.493
5imQyf3wovOKeak0Vf4Alo,7,1,4,0.778,0.669,-9.735,0.0367,0.0354,0.0132,0.0973,0.834,123.543
12HlWPk7XLbogenA99DV6c,5,1,4,0.581,0.634,-7.139,0.0231,0.275,1.88e-06,0.335,0.575,102.605
4H3azH9hDiqeykrCOAfB4m,9,0,4,0.542,0.84,-6.774,0.0346,0.228,0.00232,0.309,0.645,139.623
2HRpqUsdfTTL5KdACH6VIe,7,1,4,0.62,0.703,-7.847,0.0226,0.212,0.0012,0.136,0.642,98.325
3ER2XRLMw5TP0ksBdXXrK3,2,1,4,0.668,0.766,-6.164,0.0293,0.632,0.000541,0.108,0.813,120.339
641hvI4UM2geY5IbOV8SZ9,7,0,4,0.599,0.712,-6.141,0.0331,0.111,1.35e-05,0.112,0.664,127.142
7cXfnOlHiRocLQEKHRe5hE,9,1,4,0.542,0.194,-16.503,0.0308,0.717,0.000262,0.066,0.381,90.239
5sVW3lrHfRnPYkTHHeaM7j,7,1,4,0.591,0.715,-8.406,0.0301,0.239,0.00696,0.323,0.827,95.145
2Ra0demNPBUydUaJWTMsy6,2,1,4,0.664,0.549,-12.145,0.029,0.356,0,0.321,0.935,125.428
0zMxvCIYqGcn6prnLRjfxW,2,1,4,0.611,0.637,-10.822,0.0298,0.433,0.00177,0.167,0.653,98.349
6GVynE5kXVXoOWksSqMp8B,9,1,4,0.687,0.784,-7.666,0.0275,0.0842,0.00404,0.132,0.893,128.648
1w29AQqTc0y0VfA0ETJtt3,0,1,4,0.518,0.518,-11.181,0.0289,0.0101,0.0207,0.409,0.32,89.759
1sppdZoKN39258NWRfb6TN,0,1,4,0.658,0.8,-7.834,0.0289,0.0449,0.000487,0.106,0.771,118.553
775CXeXucEa1wd6rPuFcWC,11,1,4,0.716,0.622,-9.16,0.0347,0.368,0.00263,0.0902,0.694,140.066
1e7M98usgS7tK89PoEbqpz,0,0,4,0.469,0.73,-11.89,0.0358,0.00264,0.0482,0.15,0.573,145.781
5eauXUlzlexf7klhvPEMqv,0,1,4,0.505,0.894,-6.234,0.0318,0.04,7.67e-05,0.103,0.367,137.443
48RNuXTMCBloZsriQQwnj8,2,1,4,0.654,0.759,-6.007,0.0267,0.309,9.29e-06,0.139,0.587,120.069
0vhUTGWAGqyQGez2gSWeyZ,5,1,4,0.642,0.712,-10.27,0.0285,0.146,3.41e-05,0.15,0.826,112.75
1Zx0gtbyIG6LYqjbS3pOp0,9,1,4,0.711,0.859,-8.375,0.039,0.194,1.25e-05,0.0561,0.844,101.198
5oapb9fhNKYLPzlqfom7Sh,5,1,4,0.575,0.825,-6.932,0.0634,0.155,0,0.179,0.839,121.314
6YMf299OCTq5q8pbGjv6r1,6,1,4,0.431,0.889,-5.546,0.0349,0.013,2.01e-05,0.222,0.814,161.145
7yJCqMO7to0qIKWFhTqcvW,0,0,4,0.483,0.574,-11.281,0.456,0.819,3.32e-05,0.606,0.678,89.968
3HSgaModt9NmKxcVmbCXrF,1,1,1,0.376,0.847,-8.431,0.405,0.567,0,0.39,0.502,79.631
5CrvnEZBBVOl78TAydl5uk,11,1,4,0.532,0.838,-9.185,0.403,0.179,4.58e-05,0.395,0.353,88.915
4j0cVBd9lXyKvNWQk7oivi,8,0,4,0.386,0.776,-8.557,0.357,0.288,0,0.886,0.592,86.73
4fu1iigAK8XoiDV8GuyHsP,1,1,4,0.53,0.805,-8.766,0.35,0.387,0,0.589,0.573,98.418
1YhhSXnmLzTBMOGNn95qaW,11,1,4,0.473,0.961,-8.577,0.152,0.569,0.000414,0.898,0.328,101.458
2KWl3UF4Z3Jh7x4yEHCuuz,1,1,4,0.441,0.919,-8.432,0.56,0.394,0.000446,0.939,0.397,94.313
3DOLE8IHZAERuqEk0VTdni,7,1,4,0.514,0.871,-8.998,0.309,0.25,4.94e-06,0.559,0.573,93.64
1sOaFpzlhlaGsujeO84ppF,1,1,4,0.588,0.865,-8.794,0.195,0.712,0.00922,0.634,0.648,93.38
0qQut7rGctykNtDb1UeSvw,8,0,4,0.619,0.8,-7.943,0.346,0.76,0.00536,0.825,0.759,91.364
4iX95vKhg6WNFKT4tGihG5,10,0,4,0.556,0.754,-9.319,0.353,0.248,0,0.446,0.546,98.735
